,Unnamed: 0_x,search_term,geo_code,nyc_opening_engagement,event_engagement,static_engagement,static_engagement_min,static_engagement_max,static_hits_zero,in_town_engagement,state,full_state,region,division,relative_frequency,static_hits_100,metro_area_name,Unnamed: 0_y,theatre_near_me,shows_near_me
146,42,dirty rotten scoundrels (tour),US-CA-825,0.0,0.0,4.881818181818182,46.0,100.0,1,48.0,CA,California,West,Pacific,59,1,San Diego CA,105.0,56.0,44.0
147,46,doubt (tour),US-CA-825,100.0,24.92307692307693,21.246376811594203,18.0,63.0,1,29.0,CA,California,West,Pacific,59,0,San Diego CA,105.0,56.0,44.0
148,60,grease (tour),US-CA-825,41.0,28.153846153846153,23.0,12.0,89.0,1,43.0,CA,California,West,Pacific,59,0,San Diego CA,105.0,56.0,44.0
149,63,hair (tour),US-CA-825,72.0,70.88,80.925,62.0,100.0,0,88.0,CA,California,West,Pacific,59,1,San Diego CA,105.0,56.0,44.0
150,82,jersey boys (tour),US-CA-825,32.0,11.774193548387096,12.06140350877193,1.0,100.0,1,18.0,CA,California,West,Pacific,59,1,San Diego CA,105.0,56.0,44.0
151,88,kinky boots (tour),US-CA-825,0.0,8.807692307692307,7.790575916230368,8.0,100.0,1,74.0,CA,California,West,Pacific,59,1,San Diego CA,105.0,56.0,44.0
152,95,little women (tour),US-CA-825,0.0,11.076923076923077,16.789473684210527,75.0,87.0,1,77.0,CA,California,West,Pacific,59,0,San Diego CA,105.0,56.0,44.0
153,103,mean girls (tour),US-CA-825,18.0,22.0,21.451612903225808,7.0,100.0,0,16.0,CA,California,West,Pacific,59,1,San Diego CA,105.0,56.0,44.0
154,106,million dollar quartet (tour),US-CA-825,0.0,3.0,7.056497175141243,24.0,100.0,1,86.0,CA,California,West,Pacific,59,1,San Diego CA,105.0,56.0,44.0
155,111,movin' out (tour),US-CA-825,0.0,10.307692307692307,2.412213740458016,31.0,100.0,1,35.0,CA,California,West,Pacific,59,1,San Diego CA,105.0,56.0,44.0
156,115,once (tour),US-CA-825,61.0,52.80769230769231,50.04464285714285,32.0,100.0,0,59.0,CA,California,West,Pacific,59,1,San Diego CA,105.0,56.0,44.0
157,132,spring awakening (tour),US-CA-825,0.0,2.230769230769231,5.226666666666667,12.0,41.0,1,66.5,CA,California,West,Pacific,59,0,San Diego CA,105.0,56.0,44.0
158,137,sweet charity (tour),US-CA-825,0.0,3.5769230769230766,4.964912280701754,60.0,100.0,1,87.0,CA,California,West,Pacific,59,1,San Diego CA,105.0,56.0,44.0
159,142,the addams family (tour),US-CA-825,0.0,10.384615384615383,16.836734693877553,40.0,100.0,1,75.0,CA,California,West,Pacific,59,1,San Diego CA,105.0,56.0,44.0
160,145,the book of mormon,US-CA-825,28.0,26.903225806451612,17.579646017699115,6.0,76.0,1,19.0,CA,California,West,Pacific,59,0,San Diego CA,105.0,56.0,44.0
161,148,the book of mormon (tour: jumamosi),US-CA-825,12.0,18.483870967741925,14.473451327433624,5.0,71.0,1,15.0,CA,California,West,Pacific,59,0,San Diego CA,105.0,56.0,44.0
162,157,the color purple (tour),US-CA-825,0.0,21.44,20.36111111111111,43.0,100.0,1,41.0,CA,California,West,Pacific,59,1,San Diego CA,105.0,56.0,44.0
163,182,wicked (tour: emerald city),US-CA-825,28.0,25.33333333333333,28.556053811659194,11.0,100.0,1,50.0,CA,California,West,Pacific,59,1,San Diego CA,105.0,56.0,44.0
164,5,a chorus line (tour),US-CA-862,0.0,21.30769230769231,7.742857142857143,43.0,86.0,1,33.0,CA,California,West,Pacific,59,0,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
165,11,all shook up (tour),US-CA-862,0.0,3.8461538461538463,0.5243902439024389,43.0,43.0,1,16.5,CA,California,West,Pacific,59,0,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
166,16,an american in paris,US-CA-862,0.0,8.6,6.4324324324324325,25.0,62.0,1,94.0,CA,California,West,Pacific,59,0,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
167,25,bombay dreams (tour),US-CA-862,0.0,3.8461538461538463,6.815217391304348,44.0,95.0,1,66.0,CA,California,West,Pacific,59,0,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
168,30,cats (tour),US-CA-862,78.0,68.11538461538461,65.75396825396825,45.0,100.0,0,87.0,CA,California,West,Pacific,59,1,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
169,43,dirty rotten scoundrels (tour),US-CA-862,0.0,3.8461538461538463,3.93069306930693,49.0,90.0,1,41.0,CA,California,West,Pacific,59,0,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
170,75,in the heights (tour),US-CA-862,0.0,15.384615384615385,19.848,23.0,100.0,1,48.0,CA,California,West,Pacific,59,1,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
171,84,jersey boys (tour),US-CA-862,0.0,1.0,10.869565217391305,1.0,100.0,1,9.0,CA,California,West,Pacific,59,1,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
172,92,legally blonde (tour),US-CA-862,89.0,16.36,17.39823008849557,29.0,100.0,1,67.0,CA,California,West,Pacific,59,1,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
173,96,little women (tour),US-CA-862,0.0,3.8461538461538463,9.409090909090908,67.0,71.0,1,30.5,CA,California,West,Pacific,59,0,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
174,101,mary poppins (tour),US-CA-862,0.0,13.038461538461535,8.428571428571429,8.0,56.0,1,86.5,CA,California,West,Pacific,59,0,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
175,116,once (tour),US-CA-862,52.0,58.0,58.70748299319728,34.0,100.0,0,76.0,CA,California,West,Pacific,59,1,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
176,126,rodgers + hammerstein's cinderella (tour),US-CA-862,12.0,14.76,20.495049504950494,8.0,100.0,0,28.0,CA,California,West,Pacific,59,1,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
177,133,spring awakening (tour),US-CA-862,0.0,4.1923076923076925,8.166666666666666,21.0,100.0,1,75.0,CA,California,West,Pacific,59,1,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
178,138,sweet charity (tour),US-CA-862,0.0,0.0,4.46875,67.0,82.0,1,83.5,CA,California,West,Pacific,59,0,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
179,149,the book of mormon (tour: jumamosi),US-CA-862,51.0,41.0,29.1625,6.0,71.0,1,69.0,CA,California,West,Pacific,59,0,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
180,153,the book of mormon (tour: latter day),US-CA-862,70.0,54.0,42.30357142857143,13.0,89.0,0,70.0,CA,California,West,Pacific,59,0,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
181,158,the color purple (tour),US-CA-862,77.0,31.12,16.92142857142857,33.0,100.0,1,67.5,CA,California,West,Pacific,59,1,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
182,173,twelve angry men (tour),US-CA-862,0.0,0.0,3.1192660550458715,47.0,100.0,1,47.5,CA,California,West,Pacific,59,1,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
183,183,wicked (tour: emerald city),US-CA-862,21.0,29.66666666666667,45.163934426229496,23.0,99.0,0,63.0,CA,California,West,Pacific,59,0,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
184,190,xanadu (tour),US-CA-862,43.0,8.56,9.04310344827586,27.0,72.0,1,91.5,CA,California,West,Pacific,59,0,Sacramento-Stockton-Modesto CA,61.0,45.0,55.0
185,78,jersey boys (tour),US-CA-800,0.0,0.0,8.8,9.0,100.0,1,36.0,CA,California,West,Pacific,59,1,Bakersfield CA,116.0,15.0,100.0
186,80,jersey boys (tour),US-CA-804,0.0,0.0,12.451612903225806,6.0,100.0,1,27.0,CA,California,West,Pacific,59,1,Palm Springs CA,6.0,61.0,39.0
187,120,pippin (tour),US-CA-804,0.0,11.769230769230768,7.1328125,51.0,83.0,1,49.0,CA,California,West,Pacific,59,0,Palm Springs CA,6.0,61.0,39.0
188,192,young frankenstein (tour),US-CA-804,0.0,0.0,2.787878787878788,41.0,100.0,1,43.0,CA,California,West,Pacific,59,1,Palm Springs CA,6.0,61.0,39.0
189,83,jersey boys (tour),US-CA-855,0.0,0.0,10.78523489932886,5.0,84.0,1,7.0,CA,California,West,Pacific,59,0,Santa Barbara-Santa Maria-San Luis Obispo CA,81.0,52.0,48.0
190,85,jersey boys (tour),US-CA-866,0.0,0.0,14.904761904761903,2.0,100.0,1,35.0,CA,California,West,Pacific,59,1,Fresno-Visalia CA,85.0,40.0,60.0
191,150,the book of mormon (tour: jumamosi),US-CA-866,0.0,20.0,15.471264367816095,5.0,100.0,1,25.0,CA,California,West,Pacific,59,1,Fresno-Visalia CA,85.0,40.0,60.0
192,154,the book of mormon (tour: latter day),US-CA-866,0.0,11.538461538461535,9.052132701421801,7.0,100.0,1,39.0,CA,California,West,Pacific,59,1,Fresno-Visalia CA,85.0,40.0,60.0
193,187,wicked (tour: munchkinland),US-CA-866,0.0,0.0,23.15,4.0,100.0,1,13.0,CA,California,West,Pacific,59,1,Fresno-Visalia CA,85.0,40.0,60.0
194,194,a bronx tale (tour),US-DC-511,0.0,20.30769230769231,19.125,23.0,100.0,1,56.0,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
195,195,a chorus line (tour),US-DC-511,0.0,22.69230769230769,11.265486725663715,10.0,79.0,1,23.5,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
196,196,aladdin (tour),US-DC-511,10.0,9.333333333333334,14.836065573770492,8.0,100.0,0,43.0,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
197,197,an american in paris,US-DC-511,26.0,14.6,9.80952380952381,8.0,62.0,1,79.25,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
198,198,anastasia (tour),US-DC-511,42.0,37.64,39.39393939393939,25.0,100.0,0,82.25,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
199,199,august: osage county (tour),US-DC-511,53.0,18.04,11.522222222222226,20.0,61.0,1,29.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
200,200,avenue q (tour),US-DC-511,37.0,4.866666666666666,21.465863453815263,5.0,100.0,1,36.0,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
201,201,cats (tour),US-DC-511,47.0,45.46153846153846,48.3,40.0,100.0,0,57.66666666666666,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
202,202,come fly away (tour),US-DC-511,0.0,19.884615384615387,13.01063829787234,16.0,100.0,1,67.5,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
203,203,come from away (tour),US-DC-511,32.0,10.0,15.723076923076922,6.0,69.0,1,84.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
204,204,dear evan hansen (tour),US-DC-511,11.0,9.076923076923077,18.055555555555557,7.0,100.0,0,59.6,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
205,205,doubt (tour),US-DC-511,0.0,28.0,25.01136363636364,12.0,100.0,1,47.5,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
206,206,evita,US-DC-511,18.0,23.69230769230769,15.948275862068966,7.0,47.0,1,83.33333333333333,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
207,207,falsettos (tour),US-DC-511,27.0,11.076923076923077,8.357723577235772,10.0,45.0,1,84.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
208,208,fela! (tour),US-DC-511,9.0,11.269230769230768,11.866666666666667,6.0,36.0,0,80.5,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
209,209,fiddler on the roof (tour),US-DC-511,41.0,75.4,24.5,6.0,94.0,1,32.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
210,210,frost/nixon (tour),US-DC-511,0.0,8.4,2.9117647058823533,24.0,56.0,1,35.333333333333336,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
211,211,fun home,US-DC-511,16.0,18.88,14.945054945054945,5.0,47.0,1,46.25,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
212,212,grease (tour),US-DC-511,80.0,54.384615384615394,44.50862068965517,23.0,80.0,0,44.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
213,213,hamilton (tour: angelica),US-DC-511,40.0,40.230769230769226,48.814814814814824,38.0,100.0,0,60.85714285714285,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
214,214,hedwig and the angry inch (tour),US-DC-511,19.0,14.68,7.052980132450331,5.0,37.0,1,50.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
215,215,"hello, dolly! (tour)",US-DC-511,30.0,20.65384615384616,16.237113402061855,7.0,57.0,1,80.4,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
216,216,into the woods (tour),US-DC-511,12.0,8.333333333333334,5.1381578947368425,1.0,100.0,1,19.0,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
217,217,jersey boys (tour),US-DC-511,52.0,18.06451612903226,24.8054794520548,1.0,100.0,1,7.0,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
218,218,kinky boots (tour),US-DC-511,16.0,16.192307692307693,11.745098039215687,4.0,60.0,1,87.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
219,219,la cage aux folles (tour),US-DC-511,25.0,15.2,14.525641025641027,12.0,65.0,1,87.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
220,220,legally blonde (tour),US-DC-511,19.0,24.12,24.38888888888889,7.0,100.0,1,25.0,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
221,221,little women (tour),US-DC-511,72.0,26.26923076923077,20.639344262295086,24.0,100.0,1,32.0,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
222,222,mary poppins (tour),US-DC-511,59.0,29.653846153846153,16.21142857142857,4.0,44.0,1,24.75,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
223,223,million dollar quartet (tour),US-DC-511,24.0,8.56,13.341317365269461,6.0,100.0,1,64.5,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
224,224,miss saigon (tour),US-DC-511,4.0,8.615384615384615,8.473684210526315,4.0,39.0,1,85.2,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
225,225,movin' out (tour),US-DC-511,0.0,21.23076923076923,7.028776978417268,16.0,85.0,1,11.333333333333336,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
226,226,peter and the starcatcher (tour),US-DC-511,0.0,6.730769230769233,12.775,25.0,59.0,1,63.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
227,227,pippin (tour),US-DC-511,31.0,25.884615384615394,22.19444444444445,9.0,60.0,0,76.33333333333333,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
228,228,rock of ages (tour),US-DC-511,14.0,9.76,9.904761904761905,3.0,46.0,1,84.5,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
229,229,rodgers + hammerstein's cinderella (tour),US-DC-511,16.0,12.92,16.625,7.0,100.0,0,18.0,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
230,230,sister act (tour),US-DC-511,39.0,27.64,24.43697478991597,11.0,51.0,1,97.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
231,231,south pacific (tour),US-DC-511,69.0,26.153846153846153,16.078740157480315,5.0,57.0,1,55.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
232,232,spring awakening (tour),US-DC-511,17.0,10.423076923076923,13.685950413223141,4.0,100.0,1,27.0,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
233,233,sweet charity (tour),US-DC-511,0.0,21.46153846153846,8.025974025974026,30.0,47.0,1,27.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
234,234,the 39 steps (tour),US-DC-511,0.0,6.92,13.069306930693068,29.0,89.0,1,58.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
235,235,the addams family (tour),US-DC-511,0.0,13.692307692307693,30.10576923076923,11.0,100.0,1,50.66666666666666,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
236,236,the book of mormon,US-DC-511,24.0,21.677419354838705,14.536332179930794,4.0,75.0,0,54.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
237,237,the book of mormon (tour: jumamosi),US-DC-511,22.0,25.580645161290327,17.442906574394463,4.0,77.0,1,68.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
238,238,the book of mormon (tour: latter day),US-DC-511,22.0,19.76923076923077,15.150943396226413,6.0,36.0,0,35.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
239,239,the color purple (tour),US-DC-511,100.0,42.32258064516129,25.55769230769231,5.0,100.0,1,21.285714285714285,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
240,240,the curious incident of the dog in the night-time,US-DC-511,0.0,17.346153846153847,12.637362637362635,38.0,100.0,1,64.66666666666667,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
241,241,the humans (tour),US-DC-511,55.0,49.68,43.48837209302327,18.0,81.0,0,90.66666666666669,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
242,242,the king and i,US-DC-511,6.0,14.961538461538465,15.105769230769232,7.0,54.0,1,71.2,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
243,243,the light in the piazza (tour),US-DC-511,0.0,6.48,8.41891891891892,18.0,51.0,1,62.66666666666666,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
244,244,the play that goes wrong (tour),US-DC-511,0.0,4.4,9.539473684210526,11.0,34.0,1,64.66666666666667,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
245,245,twelve angry men (tour),US-DC-511,0.0,12.038461538461535,4.252873563218391,46.0,65.0,1,48.0,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
246,246,waitress (tour),US-DC-511,35.0,27.07692307692308,29.872340425531913,12.0,58.0,0,94.66666666666669,DC,District of Columbia,South,South Atlantic,59,0,Washington DC (Hagerstown MD),83.0,48.0,52.0
247,247,war horse (tour),US-DC-511,12.0,6.0769230769230775,12.045454545454545,3.0,100.0,0,19.33333333333333,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
248,248,wicked (tour: emerald city),US-DC-511,37.0,26.466666666666665,41.21546961325967,16.0,100.0,0,76.66666666666667,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
249,249,wicked (tour: munchkinland),US-DC-511,41.0,37.66666666666666,41.98026315789474,26.0,100.0,0,47.0,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
250,250,young frankenstein (tour),US-DC-511,30.0,43.96153846153846,20.385416666666668,11.0,100.0,1,37.0,DC,District of Columbia,South,South Atlantic,59,1,Washington DC (Hagerstown MD),83.0,48.0,52.0
251,251,a bronx tale (tour),US-FL-528,0.0,7.1923076923076925,10.703703703703702,74.0,90.0,1,73.0,FL,Florida,South,South Atlantic,51,0,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
252,252,a chorus line (tour),US-FL-528,94.0,14.192307692307693,11.4,49.0,100.0,1,25.0,FL,Florida,South,South Atlantic,51,1,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
253,254,all shook up (tour),US-FL-528,0.0,3.8461538461538463,1.6986301369863013,40.0,42.0,1,17.0,FL,Florida,South,South Atlantic,51,0,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
254,257,anastasia (tour),US-FL-528,61.0,52.52,47.9010989010989,31.0,100.0,0,67.5,FL,Florida,South,South Atlantic,51,1,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
255,260,avenue q (tour),US-FL-528,0.0,6.666666666666668,9.651851851851852,5.0,100.0,1,15.0,FL,Florida,South,South Atlantic,51,1,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
256,266,chitty chitty bang bang (tour),US-FL-528,0.0,18.0,4.941860465116279,29.0,80.0,1,59.5,FL,Florida,South,South Atlantic,51,0,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
257,269,come fly away (tour),US-FL-528,0.0,5.769230769230767,6.566666666666666,17.0,53.0,1,23.0,FL,Florida,South,South Atlantic,51,0,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
258,272,dear evan hansen (tour),US-FL-528,6.0,5.538461538461538,12.794392523364484,5.0,82.0,1,80.5,FL,Florida,South,South Atlantic,51,0,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
259,278,fiddler on the roof (tour),US-FL-528,0.0,37.6,21.46875,12.0,97.0,1,56.0,FL,Florida,South,South Atlantic,51,0,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
260,282,finding neverland,US-FL-528,80.0,17.52,11.87,12.0,73.0,1,89.0,FL,Florida,South,South Atlantic,51,0,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
261,289,hair (tour),US-FL-528,62.0,68.6,78.00990099009903,60.0,99.0,0,91.5,FL,Florida,South,South Atlantic,51,0,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
262,292,hamilton (tour: angelica),US-FL-528,39.0,29.548387096774192,34.56028368794326,16.0,100.0,0,17.0,FL,Florida,South,South Atlantic,51,1,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
263,294,hamilton (tour: philip),US-FL-528,27.0,25.615384615384606,29.962962962962962,16.0,71.0,0,80.2,FL,Florida,South,South Atlantic,51,0,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
264,298,in the heights (tour),US-FL-528,0.0,5.230769230769232,17.32608695652174,19.0,100.0,1,65.0,FL,Florida,South,South Atlantic,51,1,Miami-Ft. Lauderdale FL,89.0,52.0,48.0
